Giraffe394,0.0,0.0,-5.0,1
chopper09,0.0,0.0,-6.0,1
Bobfather,0.0,0.0,-5.0,1
Elreynegro2024,0.0,0.0,22.0,1
Doseki,0.0,0.0,-4.0,1
hikerisbestcatperiod,0.0,0.0,6.0,1
Eder-Borrero,0.0,0.0,-6.0,1
Agarik59,0.0,0.0,7.0,1
jay_sewtohul,0.0,0.0,29.0,1
rb4859418514,0.0,0.0,-5.0,1
llangreu,0.0,0.0,-5.0,1
Nurs1,0.0,0.0,7.0,1
maygaagchess,0.0,0.0,6.0,2
chess_guerana,0.0,0.0,6.0,1
DrBudi,0.0,0.0,-5.0,1
arkangel29,0.0,0.0,-6.0,1
myjasonboourneid,0.0,0.0,6.0,1
stpauliperle,0.0,0.0,7.0,1
nidal1969,0.0,0.0,-6.0,1
El-Ajedrecista,0.0,0.0,4.0,1
sasa987,0.0,0.0,-6.0,1
pavzim55,0.0,0.0,-6.0,1
Sky_rime218,0.0,0.0,20.0,1
TheAssassinthenite,0.0,0.0,62.0,1
somsschaakik,0.0,0.0,16.0,1
Teilchen,0.0,0.0,1.0,1
Goodplayer124312356,0.0,0.0,20.0,1
kweksessa,0.0,0.0,-6.0,1
Sir_Zocky_Rochester,0.0,0.0,-6.0,1
Gaithoipu,0.0,0.0,-21.0,1
VasiyK,0.0,0.0,3.5,2
leqi2013,0.0,0.0,6.0,1
mr_kaos,0.0,0.0,-7.0,1
kokushibo123,0.0,0.0,0.0,1
happyandsadme,0.0,0.0,15.0,1
Lorika_Hamata,0.0,0.0,-17.0,1
BErgun,0.0,0.0,-7.0,1
JosephBanda,0.0,0.0,0.5,2
abo-ribal,0.0,0.0,6.0,1
Bogdan_M23,0.0,0.0,-1.0,1
sakha_RUS,0.0,0.0,-4.0,1
Joyousbeingonearth,0.0,0.0,22.0,1
vladimir-ast,0.0,0.0,-6.0,1
ibramovichss82,0.0,0.0,-6.0,1
Smypls,0.0,0.0,5.0,1
enyx,0.0,0.0,5.666666666666667,3
kamashiiii,0.0,0.0,93.0,1
Pasha1,0.0,0.0,-7.0,1
srsimith,0.0,0.0,-6.0,1
PokokDuku,0.0,0.0,-6.0,1
kirlianitalian,0.0,0.0,-0.5,2
Mekl,0.0,0.0,340.0,1
bxduz,0.0,0.0,9.0,1
heysim,0.0,0.0,-7.0,1
thatlookinchuckseye,0.0,0.0,5.0,1
agoLT,0.0,0.0,6.0,1
Titou1964,0.0,0.0,6.0,1
TarakanOffNikita,0.0,0.0,-5.0,1
W1zarD_LUXE,0.0,0.0,-14.5,2
TomBo76,0.0,0.0,-144.0,1
mohamadd_1353,0.0,0.0,5.5,2
Paulewski,0.0,0.0,-6.0,1
SoNy-ChAnNeL,0.0,0.0,-4.0,1
Giselher,0.0,0.0,-6.0,1
Ellak95,0.0,0.0,-6.0,1
nvss83,0.0,0.0,-6.0,1
B4mbuZinho,0.0,0.0,7.0,1
AnnaNicole2009,0.0,0.0,-6.0,1
AGG2020,0.0,0.0,-11.0,1
Toro123,0.0,0.0,-4.0,1
Nardlyy,0.0,0.0,-1.0,2
Franbord,0.0,0.0,-35.0,1
Deepak761990,0.0,0.0,-6.0,1
Al3x444,0.0,0.0,3.0,1
DarkKnightNS,0.0,0.0,-6.0,1
alorix,0.0,0.0,6.0,1
El_deep,0.0,0.0,5.0,1
gsriram_oistp,0.0,0.0,3.0,1
DeltaGa,0.0,0.0,10.0,1
aalkahtani,0.0,0.0,6.0,1
Txilinho,0.0,0.0,7.0,1
IhateRatsearchxtime,0.0,0.0,6.0,1
nodicho,0.0,0.0,-6.0,1
Markgraf4,0.0,0.0,8.0,1
armaneich,0.0,0.0,6.0,1
MisterEdStudios,0.0,0.0,6.0,2
monsieurwalth,0.0,0.0,11.0,1
skarp34,0.0,0.0,-5.0,1
xfreedom,0.0,0.0,-7.0,1
DumaBerty,0.0,0.0,-6.0,1
Amalyia,0.0,0.0,-121.0,1
euglaquer,0.0,0.0,70.0,1
sasmitbhattacharya23,0.0,0.0,-6.0,1
and_sav,0.0,0.0,-4.0,1
SinclairRostislav,0.0,0.0,-5.0,1
ASAPK8,0.0,0.0,-7.0,1
Mbakirtas,0.0,0.0,-7.0,1
clintonoyim,0.0,0.0,-4.0,1
xfaktor,0.0,0.0,4.0,1
Aout_33,0.0,0.0,-6.0,1
shehanh,0.0,0.0,-5.0,1
tkdgml041,0.0,0.0,-6.0,1
nylonfaden,0.0,0.0,11.0,1
tigre55,0.0,0.0,-9.0,1
GokuXeno,0.0,0.0,-8.0,1
thecorrs1,0.0,0.0,-11.0,1
twiglenenok,0.0,0.0,10.0,1
Wesley_Tabak,0.0,0.0,-9.0,1
king_sepehr,0.0,0.0,6.0,1
Gagnef340,0.0,0.0,5.0,1
banadik,0.0,0.0,6.0,1
snivy429,0.0,0.0,-5.0,1
IAANXD,0.0,0.0,8.0,1
Mollyhund,0.0,0.0,-7.0,1
chess_master0952,0.0,0.0,25.0,1
Leonnnardo,0.0,0.0,0.0,1
nMaX_11,0.0,0.0,-9.0,1
dubovoman,0.0,0.0,7.0,1
sergey_baryk,0.0,0.0,-8.0,1
Sil1910,0.0,0.0,-4.0,1
Musa2016,0.0,0.0,21.0,1
ChessKings1234,0.0,0.0,18.0,1
viskymang,0.0,0.0,-7.0,1
Perry_27,0.0,0.0,-6.0,1
BraidsBlitz,0.0,0.0,-8.0,1
Mandela43,0.0,0.0,6.0,1
efelji,0.0,0.0,8.0,1
Aakashnsingh,0.0,0.0,-5.0,1
StonkWhale,0.0,0.0,10.0,1
Syxmxnd,0.0,0.0,13.0,1
Drummer1984,0.0,0.0,-6.0,1
kamykace,0.0,0.0,-4.0,1
gmhukaru,0.0,0.0,8.0,1
turkeychilli,0.0,0.0,5.0,1
Hamann1922,0.0,0.0,6.0,1
osnaeulenschach,0.0,0.0,-20.0,1
Bagasha,0.0,0.0,-6.0,1
NGOCLONGNTNCM,0.0,0.0,6.0,1
matveymakshanov,0.0,0.0,5.0,1
Alfio89,0.0,0.0,-5.0,1
CoDy116RUS,0.0,0.0,6.0,1
tushky19,0.0,0.0,-5.0,1
Bamari_ch,0.0,0.0,10.0,1
Escalabar,0.0,0.0,-10.0,1
SNHakim,0.0,0.0,-55.0,1
PIONEER1971,0.0,0.0,7.0,1
Abodina,0.0,0.0,5.0,1
t8hines,0.0,0.0,-6.0,1
muningski,0.0,0.0,48.0,1
Santiagueniooo,0.0,0.0,5.0,1
lg92,0.0,0.0,-6.0,1
selanicne24,0.0,0.0,6.5,2
benlaird,0.0,0.0,-7.0,1
jrrios,0.0,0.0,-5.0,1
Gambit75,0.0,0.0,7.0,1
alfreglez84,0.0,0.0,-26.0,1
voin971,0.0,0.0,-4.0,1
Heirofjam,0.0,0.0,-6.0,1
mistercleanpants,0.0,0.0,-5.0,1
Schachminz,0.0,0.0,-8.0,1
sing123,0.0,0.0,17.0,1
mahmoudlshenawy,0.0,0.0,-6.0,1
Arseniyg,0.0,0.0,6.0,1
ajagun11,0.0,0.0,-6.0,1
AlexV24,0.0,0.0,5.0,1
JTrevena,0.0,0.0,-25.0,1
Dhdh3d34dhadad,0.0,0.0,-8.0,1
abrajamil,0.0,0.0,6.0,1
laderuxo,0.0,0.0,-6.0,1
RomanDiaz,0.0,0.0,10.0,1
MaxK111,0.0,0.0,-3.0,1
AlekhineFicher,0.0,0.0,-7.0,1
Rokutsen,0.0,0.0,5.0,1
mbiu,0.0,0.0,5.0,1
typrush,0.0,0.0,-6.0,2
vburilshik,0.0,0.0,5.0,1
rjcks,0.0,0.0,-4.0,1
mishra_t,0.0,0.0,-6.0,1
redpotswa,0.0,0.0,18.0,1
only_cold,0.0,0.0,7.0,1
jordibeltra33,0.0,0.0,21.0,1
tofik56,0.0,0.0,-1.5,2
Cyb3tr0n,0.0,0.0,10.0,1
Bismarck39,0.0,0.0,-8.0,1
nstepan,0.0,0.0,-5.0,1
darknigthchessorg,0.0,0.0,15.0,1
PomidorYumurta,0.0,0.0,8.0,1
Mmhdyabyi,0.0,0.0,-7.0,1
artin8000,0.0,0.0,6.0,1
MARSMasteR,0.0,0.0,4.0,1
Nadya_50RUS,0.0,0.0,6.0,1
cuculok,0.0,0.0,-6.0,1
Egoridze,0.0,0.0,-11.0,1
Kah-I,0.0,0.0,24.0,1
JohnBrondtHojlund,0.0,0.0,0.0,1
Mush329,0.0,0.0,0.0,1
EIBOHPHOBIE,0.0,0.0,-6.0,1
Pastormatalarva,0.0,0.0,6.0,1
ExcitedElk,0.0,0.0,-10.0,1
yeritsyanaram,0.0,0.0,6.0,1
unterrunden,0.0,0.0,8.0,1
Ammaro999,0.0,0.0,6.0,1
GrafKV,0.0,0.0,7.0,1
Mqolo,0.0,0.0,-1.0,1
Macskajanos,0.0,0.0,-10.0,1
sooon22,0.0,0.0,0.0,1
Siam_Bishal,0.0,0.0,-8.0,1
SantiagoFerrandoSJB,0.0,0.0,-5.0,1
MONreale,0.0,0.0,0.5,2
Funtikov_Michael1,0.0,0.0,3.0,1
pompeius9,0.0,0.0,9.0,1
ovepapa,0.0,0.0,-7.0,1
MatrenaA,0.0,0.0,-5.5,2
Alcrue,0.0,0.0,-4.0,1
sillychina,0.0,0.0,-5.0,1
golubev_m_l,0.0,0.0,-23.0,1
MrBoone6,0.0,0.0,6.0,1
jartys,0.0,0.0,-6.0,1
LionBob,0.0,0.0,19.0,1
Sethosxi,0.0,0.0,-5.0,1
CchaconUCH,0.0,0.0,-4.0,1
ashenpark,0.0,0.0,65.0,1
berd-il,0.0,0.0,7.0,1
mamadengelisi,0.0,0.0,-6.0,1
wasserp,0.0,0.0,5.0,1
slawa_komunista,0.0,0.0,5.0,1
Khoveto_vero,0.0,0.0,12.0,1
Capablanca_II,0.0,0.0,5.0,1
Arlo96,0.0,0.0,-6.0,1
AmyLawrence,0.0,0.0,-1.5,2
badukguy,0.0,0.0,19.0,1
WillyamsNatas,0.0,0.0,-5.0,1
kanarek123,0.0,0.0,6.0,1
ahmd123455,0.0,0.0,-5.0,1
nikkraev,0.0,0.0,6.0,1
checky23,0.0,0.0,6.0,1
hasan_sasra,0.0,0.0,-6.0,1
gabrielbonsaglia,0.0,0.0,6.0,1
denis_1992,0.0,0.0,-5.0,1
MihaZardinov,0.0,0.0,-51.0,1
factquran09,0.0,0.0,-8.0,1
Fabian255,0.0,0.0,23.0,1
KESuner,0.0,0.0,25.0,1
maxi_sabalero,0.0,0.0,0.0,1
FlololoChess,0.0,0.0,-5.0,1
Nestorre,0.0,0.0,5.0,1
Ocean_breath,0.0,0.0,1.6666666666666667,3
Minhson,0.0,0.0,-1.0,1
KINGMEXICAN,0.0,0.0,8.0,1
Sel_San,0.0,0.0,6.0,1
m1kam,0.0,0.0,42.0,1
Non-inverted,0.0,0.0,5.5,2
Faatih33,0.0,0.0,-4.0,1
Carlos771,0.0,0.0,4.0,1
Alter-Kalber,0.0,0.0,15.0,1
Kamikaze1699,0.0,0.0,6.0,1
KudaBinal_73,0.0,0.0,5.0,1
pacogp,0.0,0.0,6.0,1
Arzanev,0.0,0.0,23.0,1
GaleevIlya,0.0,0.0,5.0,1
DDuf797,0.0,0.0,-4.0,1
Beepboopcomputer,0.0,0.0,94.0,1
AtypiquePlayer,0.0,0.0,6.0,1
tbdm,0.0,0.0,-6.0,1
ameona,0.0,0.0,6.0,1
Macleod888,0.0,0.0,24.0,1
ZIGGY1972,0.0,0.0,-4.0,1
salaqydin,0.0,0.0,-4.0,1
Federal86,0.0,0.0,6.0,1
shilpa_dhalari,0.0,0.0,-5.0,1
Sanud12,0.0,0.0,-6.0,1
Calep,0.0,0.0,-6.0,1
Oluwatoba,0.0,0.0,14.0,1
AbdRahman01,0.0,0.0,1.0,1
magnusmessi912,0.0,0.0,37.0,1
alexv25,0.0,0.0,302.0,1
superTANYA,0.0,0.0,3.6666666666666665,3
prohor81,0.0,0.0,5.0,1
still_standing,0.0,0.0,36.0,1
nelgatross,0.0,0.0,11.0,1
Krishika_jaiswal,0.0,0.0,40.0,1
man-olo,0.0,0.0,14.0,1
akilus45,0.0,0.0,133.0,1
Suvorov_Sergei,0.0,0.0,-5.0,2
botVINN1K,0.0,0.0,5.0,1
kroeyyyy44,0.0,0.0,-65.0,1
kazak-1310,0.0,0.0,-7.0,1
Eddiesucksatchess,0.0,0.0,7.0,1
talha_ycsy,0.0,0.0,-8.0,1
ayoubea,0.0,0.0,-7.0,1
Denis1930,0.0,0.0,-7.0,1
vejari,0.0,0.0,-6.0,1
pgkhiem,0.0,0.0,-0.5,2
huevazo18,0.0,0.0,257.0,1
SOLTAN8441,0.0,0.0,-4.0,1
Rolanjay_Isabida,0.0,0.0,-6.0,1
No_Good_Moves,0.0,0.0,9.0,1
Obito_Uchiha71,0.0,0.0,-18.0,1
hossein989898,0.0,0.0,-2.0,1
ANGEL12343,0.0,0.0,-6.0,1
Ciceroxx,0.0,0.0,-7.0,1
Super_classical_Rog,0.0,0.0,0.0,1
Styxora,0.0,0.0,-6.0,1
CPaKray,0.0,0.0,-3.0,1
KoHb_PeDalbHbIU,0.0,0.0,6.5,2
DeadpoolsProtege,0.0,0.0,7.0,1
alaskanmalamute,0.0,0.0,10.0,1
Asher019,0.0,0.0,-6.0,1
Countchescula,0.0,0.0,5.0,1
chandra_sekhar45,0.0,0.0,13.0,1
symyx,0.0,0.0,0.0,1
wertikla07,0.0,0.0,6.0,1
FuelEx81,0.0,0.0,6.0,1
wabisabi_wasabi,0.0,0.0,1.0,2
ChaturangiUno,0.0,0.0,-6.0,1
blazewin,0.0,0.0,-7.0,1
gvon,0.0,0.0,-5.0,1
victorgoncar,0.0,0.0,-3.0,1
Mhamad67Baranbo,0.0,0.0,-9.0,1
willw155,0.0,0.0,16.0,1
dietautism6,0.0,0.0,5.0,1
Marocchess0,0.0,0.0,6.0,1
KARTIKoz,0.0,0.0,5.0,1
dlk32,0.0,0.0,6.0,2
Radhouani69,0.0,0.0,6.0,1
NelsonSauvin31,0.0,0.0,-6.0,1
Dimitrispap1985,0.0,0.0,-6.0,1
hellotheworld,0.0,0.0,-5.0,1
NikolaMihailovic,0.0,0.0,10.0,1
cabron1234,0.0,0.0,4.0,1
Garking,0.0,0.0,11.0,1
Dyeuz,0.0,0.0,4.0,1
NostaIgic,0.0,0.0,23.0,1
Dmytro_Liashenko2013,0.0,0.0,-3.0,1
Reigosa,0.0,0.0,4.0,1
Ratfra,0.0,0.0,-6.0,1
jossempv39,0.0,0.0,-6.0,1
tatiana1952,0.0,0.0,0.0,1
AV90,0.0,0.0,-11.0,1
Reis_64_Fakultaet,0.0,0.0,-6.0,1
Evgenirudenko,0.0,0.0,-6.0,1
KaRiizma713,0.0,0.0,-4.0,1
pikachuchess10,0.0,0.0,-1.0,1
tromboneloser,0.0,0.0,5.0,1
lndolence,0.0,0.0,7.0,1
pv4444,0.0,0.0,22.0,1
dtwv,0.0,0.0,-1.0,1
venomousmammal,0.0,0.0,-6.0,1
C4NGOST4,0.0,0.0,-7.0,1
wisibada,0.0,0.0,9.0,1
walter00000,0.0,0.0,-6.0,1
chess_com_player,0.0,0.0,-23.0,1
stephan24143,0.0,0.0,-5.5,2
Andrew1966,0.0,0.0,-6.0,1
amarsaihan,0.0,0.0,-6.0,1
zeek1231998,0.0,0.0,-5.0,1
akhairat,0.0,0.0,-1.0,2
Akshat3777,0.0,0.0,-45.0,1
DUVILI123,0.0,0.0,5.0,2
Vinnie8487,0.0,0.0,-5.0,1
Toltott_Kaposzta,0.0,0.0,-105.0,1
MaziiiN,0.0,0.0,-6.0,1
HydroOwl,0.0,0.0,-5.0,1
Ayoub-21,0.0,0.0,7.0,1
UNTAMED,0.0,0.0,6.0,1
Kanav_thechessguy,0.0,0.0,-19.0,1
AmrKhaled6578,0.0,0.0,-6.0,1
Banabin,0.0,0.0,-7.0,1
PhuongNguyen18,0.0,0.0,-18.0,1
AlekseiAM,0.0,0.0,-6.0,1
Simakoff,0.0,0.0,6.0,1
jefe5000,0.0,0.0,5.666666666666667,3
NaviSerolf,0.0,0.0,-5.0,1
MMFlores,0.0,0.0,7.0,1
strong_player_007,0.0,0.0,7.0,1
ersh79,0.0,0.0,4.0,1
acevd,0.0,0.0,5.0,1
OsamA2008,0.0,0.0,-6.0,1
mishrikydgm,0.0,0.0,5.0,1
ESIW,0.0,0.0,253.0,1
gabilebarjo,0.0,0.0,-6.0,1
Oleg1604,0.0,0.0,0.0,1
Gonzalo12Gallardo,0.0,0.0,12.0,1
petney,0.0,0.0,0.0,1
BuzzHari,0.0,0.0,-6.0,1
NicholasAakre,0.0,0.0,-6.0,1
Dmytro-Sytro,0.0,0.0,2.0,1
rubinovii_dom,0.0,0.0,6.0,1
shaxmataren,0.0,0.0,-6.0,1
sadboy85_z,0.0,0.0,6.0,1
Angel022022,0.0,0.0,12.0,1
Miguel09876,0.0,0.0,-6.0,1
Compy133,0.0,0.0,20.0,1
oleg3091,0.0,0.0,3.0,1
vijendracs,0.0,0.0,-5.0,1
sanjdik,0.0,0.0,-6.0,1
adrianarogal,0.0,0.0,30.0,1
ruzhanybrest,0.0,0.0,-1.0,2
GabrielVillamar,0.0,0.0,-5.0,1
MetaMarauder,0.0,0.0,23.0,1
Abeersethi,0.0,0.0,20.0,1
bandi_1,0.0,0.0,17.0,1
yashvi_shah,0.0,0.0,-7.0,1
xtonyx,0.0,0.0,5.0,1
mehdidarzi1212,0.0,0.0,4.0,1
Artifac,0.0,0.0,-10.0,1
slovac,0.0,0.0,-5.0,1
serso,0.0,0.0,4.0,1
SchattenRabe,0.0,0.0,7.0,1
betweenyouandme,0.0,0.0,-6.0,1
jdiazaran,0.0,0.0,11.0,1
arpit0205,0.0,0.0,-5.0,1
EMKA_enjoyer69,0.0,0.0,6.0,1
Mohammedfathy48622,0.0,0.0,198.0,1
valeo73,0.0,0.0,-7.0,1
Njitramkniv,0.0,0.0,-6.0,1
Kpytoi_Kyrgyz,0.0,0.0,25.0,1
MarcusAndMartinus111,0.0,0.0,94.0,1
MohammedSoudi55,0.0,0.0,-7.0,1
anmak05,0.0,0.0,-10.0,1
costeirinha,0.0,0.0,-5.0,1
Enmina,0.0,0.0,13.0,1
AliSalahAlu,0.0,0.0,12.0,1
Affenhausen,0.0,0.0,9.0,1
Gigibu,0.0,0.0,6.0,1
captain_rex62,0.0,0.0,-4.0,1
vahidj_14,0.0,0.0,-25.0,1
Nishantdongare,0.0,0.0,8.0,1
tekinmustafakemal,0.0,0.0,22.0,1
DerDoppelonkel,0.0,0.0,-5.0,1
Konalmo,0.0,0.0,6.0,1
luis_grandas,0.0,0.0,-5.0,1
mkbest12,0.0,0.0,10.0,1
thanquol,0.0,0.0,8.0,1
joshepp,0.0,0.0,4.0,1
Pickle101,0.0,0.0,-6.0,1
Fibromyalgia,0.0,0.0,-6.0,1
Gobe42,0.0,0.0,-13.0,1
TheWhite007,0.0,0.0,7.0,1
ObadaZayegh,0.0,0.0,55.0,1
Lachesis1421,0.0,0.0,82.0,1
StrukNYC,0.0,0.0,-5.0,1
ghazza7oct,0.0,0.0,-6.0,1
KapitanNemo1,0.0,0.0,6.0,1
lahlouanas,0.0,0.0,-5.0,1
Bernhard_Morgan,0.0,0.0,11.0,1
Thelilsonjames,0.0,0.0,60.0,1
RaviRaj_2,0.0,0.0,-5.0,1
CeloSad,0.0,0.0,10.0,1
MRnooop,0.0,0.0,50.0,1
makingmovies79,0.0,0.0,5.0,1
Chinchiletto,0.0,0.0,-6.0,1
Serhius,0.0,0.0,7.0,1
Malpertuis,0.0,0.0,6.0,1
UWB61,0.0,0.0,21.0,1
Belov_Andrey,0.0,0.0,-6.0,1
JA10306,0.0,0.0,-6.0,1
wasboueri,0.0,0.0,-6.0,1
ultra02,0.0,0.0,5.0,1
rjkchess,0.0,0.0,5.0,1
scrambylast,0.0,0.0,36.0,1
renatobialera,0.0,0.0,-5.0,1
Zlata_Ognevich,0.0,0.0,-31.0,1
Vastorix,0.0,0.0,5.0,1
mobnemm,0.0,0.0,-5.0,1
miteshgoswami,0.0,0.0,-6.0,1
jaroslaw907,0.0,0.0,7.0,1
N1t0boi,0.0,0.0,-20.0,1
excul,0.0,0.0,8.0,1
Ab_ashtati,0.0,0.0,6.0,1
JosefDean42,0.0,0.0,-6.0,1
markocop_12345678,0.0,0.0,4.0,1
DerMattologe,0.0,0.0,6.0,1
adousi,0.0,0.0,0.0,1
ronaldobike,0.0,0.0,-21.0,1
Akash_king54,0.0,0.0,-2.0,1
SKP_chess,0.0,0.0,5.0,1
SaadPlayingD4,0.0,0.0,29.0,1
a666akapulko,0.0,0.0,-7.0,1
Naushad_vavachan1900,0.0,0.0,2.0,1
Ale-xis,0.0,0.0,-15.0,1
Mirmar201179,0.0,0.0,-10.0,1
sorinch,0.0,0.0,7.0,1
lehamsta,0.0,0.0,-5.0,1
nanditus,0.0,0.0,-2.0,1
Tauchess,0.0,0.0,-3.0,1
rasalghul1995,0.0,0.0,-6.0,1
banan12456,0.0,0.0,-6.0,1
saadtrapboss,0.0,0.0,7.0,1
anekdoter,0.0,0.0,5.0,1
Pebrikone743,0.0,0.0,46.0,1
MelzarPGalicia,0.0,0.0,7.0,1
Kennal3,0.0,0.0,6.5,2
chesscat_1,0.0,0.0,11.0,1
artistendo,0.0,0.0,-6.0,2
Masterkurosh,0.0,0.0,15.0,1
CuinRandir,0.0,0.0,6.0,1
JavelinUA,0.0,0.0,-6.0,1
stevy,0.0,0.0,5.0,1
Chandana_Bandara,0.0,0.0,9.0,1
KDEZMac,0.0,0.0,1.0,1
MarvelFan,0.0,0.0,10.0,1
fushyumane,0.0,0.0,6.0,2
Re_Corrado,0.0,0.0,-7.0,1
risalichal,0.0,0.0,-6.0,1
Freedom8900,0.0,0.0,7.0,1
smnpl,0.0,0.0,7.0,1
gamma401,0.0,0.0,1.0,2
D_L88,0.0,0.0,10.0,1
VapidDiet,0.0,0.0,7.0,1
deva329,0.0,0.0,-7.0,1
Erkutcan,0.0,0.0,-5.0,1
joedoe123,0.0,0.0,-7.0,1
Dual64,0.0,0.0,-6.0,1
mello26,0.0,0.0,-6.0,1
Mantelle,0.0,0.0,-5.0,1
dgmslva,0.0,0.0,3.0,1
perianesmulder,0.0,0.0,-5.0,1
engin365,0.0,0.0,4.0,1
rose1910,0.0,0.0,-6.0,1
ykicardi0609,0.0,0.0,41.0,1
PaWiRy,0.0,0.0,5.5,2
butter_on_the_bread,0.0,0.0,6.0,1
Girusso84,0.0,0.0,181.0,1
Semik19,0.0,0.0,5.0,1
MohammedTaki,0.0,0.0,0.0,2
Kondetisuryanarayana,0.0,0.0,6.0,1
ChessKuts,0.0,0.0,7.0,1
Chtarov,0.0,0.0,-4.0,1
M0h1n,0.0,0.0,6.0,1
sirbastl,0.0,0.0,-6.0,1
Antonio_Baquero,0.0,0.0,17.0,1
LEANSA,0.0,0.0,6.0,1
iHytKykz,0.0,0.0,-12.0,1
juliajluo,0.0,0.0,-3.0,1
Mookul,0.0,0.0,6.0,1
CornfordChess,0.0,0.0,-7.0,1
Wojtel,0.0,0.0,4.0,1
Seemshigh,0.0,0.0,8.0,1
stmichael1,0.0,0.0,17.0,1
Charly01,0.0,0.0,-5.0,1
samchu,0.0,0.0,10.0,1
AegisTalus,0.0,0.0,-7.0,1
hamidbalouch,0.0,0.0,0.0,1
Alexr58,0.0,0.0,1.0,1
Ekvatorlu,0.0,0.0,-6.0,1
Johann_Bordiehn,0.0,0.0,1.0,1
sachisgod2,0.0,0.0,-6.0,1
vargtass,0.0,0.0,-5.0,1
sig_anderson,0.0,0.0,-5.0,1
UnknownCalibre,0.0,0.0,6.0,1
gulnur,0.0,0.0,-6.0,1
tantheta2,0.0,0.0,-6.0,1
OnedayI,0.0,0.0,-10.0,1
LN2008,0.0,0.0,-8.0,1
selimip,0.0,0.0,0.0,2
Carre101,0.0,0.0,-5.0,1
hEyCHECkitout,0.0,0.0,6.0,1
Rembremerdeng,0.0,0.0,-6.0,1
rjhoro,0.0,0.0,-7.0,1
QueDog02,0.0,0.0,-0.5,2
Ramamradha,0.0,0.0,13.0,1
mulglock,0.0,0.0,-29.0,1
Dankersoll,0.0,0.0,-4.0,1
Ermin05,0.0,0.0,4.0,1
Brijendra_Patel007,0.0,0.0,5.0,1
Askar11001,0.0,0.0,-6.0,1
PoliteLife,0.0,0.0,0.0,1
almostunique,0.0,0.0,-10.0,1
vell22,0.0,0.0,-5.0,1
sorinm,0.0,0.0,-9.0,1
Dmitrywin,0.0,0.0,-18.0,1
mharden,0.0,0.0,6.0,1
ivanrojo,0.0,0.0,2.0,1
Reem20,0.0,0.0,-7.0,1
Leondeparque8818,0.0,0.0,-6.0,1
aniket1717,0.0,0.0,11.0,1
BenHague,0.0,0.0,-3.0,1
tibidi37,0.0,0.0,-8.0,1
silifkeli33,0.0,0.0,6.0,1
Little_Hater,0.0,0.0,6.0,1
BabakReiko,0.0,0.0,7.0,1
truegeoadi,0.0,0.0,6.0,1
Hobarteffect,0.0,0.0,-5.0,1
FrankFan1208,0.0,0.0,36.0,1
Harsh_00937,0.0,0.0,-7.0,1
Kongratbay1958,0.0,0.0,-7.0,1
Anfaenger2,0.0,0.0,4.0,1
Dakewi_1993,0.0,0.0,-9.0,1
elevator30,0.0,0.0,-10.0,1
EDEHGHAN,0.0,0.0,-242.0,1
smashbrosboy,0.0,0.0,7.0,1
Anirudh0789,0.0,0.0,6.0,1
SWEETHEAVEN_33,0.0,0.0,6.0,1
swimmer2011,0.0,0.0,-1.5,2
stromach,0.0,0.0,-5.0,1
QueenLurker,0.0,0.0,-6.0,1
flowypowy,0.0,0.0,11.0,1
MinhDuc24092005,0.0,0.0,11.0,1
Nikitoss,0.0,0.0,-0.5,2
quickturtle,0.0,0.0,5.0,1
Palwanyazov-Islam_92,0.0,0.0,-52.0,1
KhabirKhan,0.0,0.0,7.0,1
Kuprinvladimir,0.0,0.0,1.0,1
Capablanca_Virtual,0.0,0.0,6.0,1
Niek4a,0.0,0.0,4.0,1
Hazel553,0.0,0.0,62.0,1
jayyala,0.0,0.0,-3.0,1
yusufozcan3350,0.0,0.0,-4.0,1
Brenner1234,0.0,0.0,-6.0,1
Dobrevmotorsport,0.0,0.0,-6.0,1
Ritvik420,0.0,0.0,34.0,1
masande,0.0,0.0,7.0,1
michal65,0.0,0.0,7.0,1
RedWhite89,0.0,0.0,12.0,1
Maigouda,0.0,0.0,4.0,1
leisureforce,0.0,0.0,-6.0,1
tbadrani,0.0,0.0,-6.0,1
zbbrox,0.0,0.0,-7.0,1
Jorry3,0.0,0.0,-12.0,1
Chanessos,0.0,0.0,5.0,1
tarariquetevi,0.0,0.0,5.0,1
Kairat_Sarzhanovich,0.0,0.0,8.0,1
RBSINGH1985,0.0,0.0,-11.0,1
Mamontmamont,0.0,0.0,-5.0,1
Baiibars,0.0,0.0,-6.0,1
AlbertoE12,0.0,0.0,14.0,1
Aguaje,0.0,0.0,6.0,1
AmanAyaan,0.0,0.0,-4.0,2
jose65,0.0,0.0,-6.0,1
cofeefee,0.0,0.0,5.0,1
vajzovicg13,0.0,0.0,5.0,1
lemontree31415,0.0,0.0,-8.0,1
joseavalero,0.0,0.0,63.0,2
LampGraph,0.0,0.0,-0.5,2
p024_adams,0.0,0.0,-8.0,1
CommanderGod,0.0,0.0,-8.0,1
winchess_igormatveev,0.0,0.0,-21.0,1
salvadorg16,0.0,0.0,4.0,1
jeromealcodia1,0.0,0.0,-5.0,1
ATCFaust,0.0,0.0,5.0,1
KaanUludas,0.0,0.0,-3.0,1
eslammuhamed,0.0,0.0,6.0,1
C4vid,0.0,0.0,26.0,1
wanabana404,0.0,0.0,7.0,1
sirmarilian,0.0,0.0,7.0,1
eag22,0.0,0.0,0.0,1
billybong,0.0,0.0,-5.0,1
