MahirChess,2,1
GHOST_TAM_CHEESS,0,1
Alqhtani,1,0
GPotyomkin,0,1
matchagatcha,1,0
soitbig,1,1
Alec7,1,0
mrs_shaibel,1,0
kakuvip,0,1
Andrej790,3,0
Sofa_05-06-11,1,0
youseffarouk100,0,1
cle-ev,1,0
Gap0ntty15,0,1
deniskoroskin,1,0
March_brown,0,1
hawre1983,1,0
CRSO,1,0
Cs-Gabriella,1,0
Rabbtit,1,0
KorayKaragoz,1,0
kutayozcn,0,1
decafgambit,0,2
gimprich,0,1
Tbdrez,0,1
MVS25,1,0
FrankPic,1,0
ercancoskun100,1,0
monigote,0,1
Dieter2000,1,1
danesh11,1,0
KenzhalinNurultan,2,1
oukail,0,1
sneegly,1,0
vvendell,0,1
metsercake,1,0
iamgalvent,0,1
quinneibert,0,1
Mehriddinxoja,0,1
Carlos_Alcala,0,1
Konstantin_style,0,1
FlaggerChess,0,1
cannibal1999,3,0
blackwhite3,1,0
tacticaltaxidriver,0,1
ram1no7,1,0
VojtaMarhold,0,1
miguelbullet,1,0
Luisao0711,0,2
ChessKing11111111,1,0
PinkySky,0,1
incomingdessert,0,1
Kasique474738,1,0
Aiyvric,1,0
Giodell,0,1
bidibu,0,1
Nenad_90,1,0
Jad-AX,0,2
anastasiya29913082,1,0
aureliencaenalekhine,1,0
eblis2022,0,1
Back_From_Future,0,1
ZeventhZense,1,0
ALIACKGL16,0,1
Sadullo_Azizov1,1,0
Lartoy99,1,0
Clavis,3,0
solidrow,1,0
Patless,1,0
amizinov,1,0
Lolounger,1,0
Malya_Paul,1,0
Yanys,1,0
sandeepdeshmukh55555,1,0
Ytiv51,0,1
Aritra_tachyon08,1,0
Kaktus79,0,1
Staalanden,1,0
drlukasz,1,2
suchintandas,1,1
CroireNab,1,0
V_For_Vendetta_15_12,1,0
god_of_ufar,0,1
drmichko,1,0
Fruitt,0,1
Gerson21,0,1
syllog1sm,0,1
Gandalf2,0,1
Qualle1,0,1
GreenYellowArmy,1,1
mitham2003,0,1
wadeeaT,1,0
Handynew,0,1
chompiras321,0,4
Schmiddy65,0,1
G0DZILLA,3,1
lukman_sifa,0,1
GordoOlmedo,1,0
Raj787,1,0
DEMOCHIS_29,0,1
sternjak,0,1
MOMOKER,0,1
rstd2006,1,0
SFKu20Br3,1,0
Flordelisa,0,1
wojtekzwipsowa,0,1
YtropsArie,1,0
Mino76,1,0
chibby_ikem,0,1
zveroboi65,0,1
horaso,1,0
WilburThePig,0,1
imadh99,0,1
Wizzard777,0,1
tp_berlin,1,0
mostmost1234,0,1
vng2,0,1
tueanh15042011,0,1
carlomagno81,2,3
suleimanovbulat,1,0
soleh89,1,0
HandsomeMoney,2,0
GenericName00005,0,1
ibrahimalshami,1,0
ViktorSergeevich,1,0
Sneakerlord1,0,1
Es_lam_111,1,0
asadullah17903,1,0
Lukas97nehls,1,0
JustCopperfish,0,1
Billy-jay,0,1
Anascxz,0,1
DerechoSinAgua,0,2
deathlypawns,1,0
saidoiido,0,1
Botorrita,1,0
ulvi_samadzade,1,0
Withnail77,0,1
rainn97,2,0
rcoffey,0,1
Price21Chess,0,1
SlowSmokingTurtle,0,1
cosxdx,1,0
eternoretorno69,1,0
FranzisJoanna,0,1
freemypizza,0,1
Joskogm,1,0
oligou_dein,1,0
Protheist,1,0
libero20,1,0
Sywary,1,0
hafhaf,1,0
mwambia,1,1
CrazyBongoMonkey,0,1
Rusel777,0,1
nn_rs,1,0
an1729,0,1
Poluektov_s,0,1
one36251,0,2
xiulintianxia,0,1
Gugogm,1,0
utterly_meaningless,1,0
artis99,1,0
Pileates,2,0
Capa_saenz42,1,1
DivineShot,0,1
ingbud,1,0
Springvieh,1,0
Cheatonoff,1,0
RickyCae,2,0
jake123456789,0,1
extra_lettuce,1,0
luisuma,1,0
Rams662566,0,1
tomasconghaile223,1,1
nicebergg,0,1
Siam_Bishal,1,0
kabangwa,1,0
Pipetka1,1,0
GameTalker,0,1
Kmighty,1,0
LazavOtherFace,0,1
Prastiyooo,1,0
vahapgulen2012,0,1
DorjeSimpo,0,1
Arya_13811,1,0
cryalot,0,1
skifsps,1,0
HunsofBrixton,1,0
ffffffffaafafafafafa,1,0
BMathilda,0,1
the_very_solomon,0,1
RealIolo,0,1
tronador,0,1
viznr67,1,0
Zadar1968,0,2
Glaube7,1,0
Nithinbright2012,0,1
GiannisM1,0,1
Brieuks,1,0
PreethFrmInd,0,1
Yash_09,1,0
ElasticDancer,1,1
Nazmeev_Ravil,0,2
Dr_King_Schultz,0,1
hansvader,0,1
himar1,1,0
ilipshggg18,1,0
I-M-ALAREES,0,1
parsakhiabanifar1385,1,0
Sasha_gusev,1,0
Etoile77130,0,1
Gerardoanimas111,0,1
shaikfaiz56,0,1
PeterPopper,1,0
sachakanner,1,0
CALNALPV,0,1
sliceofbene,0,1
eshtash-17_30,0,2
maninthemoon123,1,0
faislyo,1,0
ebrehault,0,1
poshiloydedock,0,1
SamuelAlfonsoKalpa,0,1
clage,1,0
bishop1988,1,0
BranikChess,1,0
Atron90,0,1
mst4994,0,1
beyny2,1,0
hacenspy,0,1
simak424,0,1
tahaghaznavi,1,0
PrashChess535,1,0
Jonbonclouns450s,0,1
DiableRouge_2,0,1
efeypc30,1,0
anjugrel,1,0
rs2781t7,1,1
FuriaRojo,1,0
Alana_Prendel,1,0
rockinjindagi,1,0
Kusdinar,1,1
Marcelo_MTB-Chaco,1,0
ArcadesJ,0,1
Mohmmadshkoor,1,0
C8chdco,0,1
zombiech,0,2
Centuri0n_Mark,1,0
yourimagic,0,1
Aaryav8,1,0
metalsergio,0,1
KilleR_0123,0,2
Melchor_Malo123,0,1
aplihidopongalan,0,1
marro8pro,0,1
AtlantesNL,0,1
carbonitium,1,0
DinarikMs,0,1
aletunovsky,1,0
fanat2017,0,1
ArdaStockFish,1,0
szgy,0,1
avahi69,0,1
RiseOrFall252,1,0
mouradattaque,0,1
Jeri8,0,1
wonderbra,0,1
abhishek_astaakam,1,0
BalanAntony,1,0
XxSirLancexx,1,0
miuoshg,1,0
kupabeyi4211,1,0
Fayzulla_1801,1,1
w_hk,0,1
Giraff55,2,0
timquaker,0,1
sirussajjadi54,1,0
Irishelly,2,0
Joseph80,0,1
ricmusik,0,1
iobchess,0,1
cfredh,0,1
krikie,0,1
faicaluu,1,0
heverjoel,1,0
demircis,1,0
Fogliame,1,1
Freca45Poncho,1,0
Shashank2109,0,1
andynine,1,1
Emma-Victoria,0,1
supernikito,0,1
gabriya,1,0
guinero68,0,1
lazario,1,0
ankagrs,1,0
purplemug,1,0
MTT1,1,2
seralesea,1,0
Jkendra67,1,1
Meez17,0,1
alexsouk,0,1
mhmmd_aliyunus,1,0
fantamas2,1,0
Alexandr_Vasilievich,0,1
aboahmad1978,1,0
Kostandin1,1,0
RomanovGleb140410,0,3
Snp4444,0,1
DIYOR-BEK_26,0,1
sprint007,1,0
sedaghatamir,1,1
Nirufl,0,1
LostInIce,0,1
sir-pain,1,0
Nogard-Mishima,1,0
fytan,1,0
LAKnight,0,2
davemime,0,1
netpeak,0,3
Rofl_parties,0,1
davebiffo,1,0
karlosmid,1,0
Buruat_Konniy54,0,1
maurots,1,0
PozhiloyBY,0,1
Rwandagirl,0,1
GuzelChess,1,0
gchine,0,1
korkmaz04,0,1
Shobhadevi84,1,0
Salvamf350,1,0
Nabukas,0,2
uko_2010,0,1
helloamlol,0,1
rombobr,0,1
kaqui,1,1
knep,1,1
Fifty_ema,1,2
ahmedsalem50,1,1
Bullet-Billy,1,0
GeorgeRartinRartinMa,0,1
Chief_Squid15,1,0
Arut94,0,1
Pumanque,0,1
CptKnorke,2,1
LordKeinz,1,0
DTH_chutiendat,0,1
serm98,0,2
Pokrovskii_Dmitrii,0,1
dadinho92,0,1
jahangirghttgg,1,0
rudnev-ey,1,1
georgohm_DC,1,0
rerres,0,1
nufco2,1,0
Abraco,1,0
sabin2000,0,2
KapsyMan,0,1
dagmac,0,1
Vennela10,1,0
nkgharaibeh,0,1
alanviera,0,1
Masr00,1,0
Calil3,3,0
manjulan,0,1
AleksandrKus,0,1
yethi50,1,0
Silik1,0,1
SinclairRostislav,0,1
NoyanD,1,1
Gznorb,1,0
majdaburas,1,0
arka23,1,0
lagunov,1,2
Nikita240712,0,1
Dog_Stalemate,1,0
Shijuemmanuel,1,0
Vyshnavable,1,0
thatonegmishere11,0,1
Bioparox,1,0
LorLorLor,1,0
Aka27Aslan,0,1
AAPIHLIS,0,1
ArtemPetrovskiy36617,0,1
ignaciohgF,1,0
startlaughing,1,0
igrek7,0,1
saeidbagheri,1,0
kappaorionis,1,0
andresote21,1,0
Nihad200721,1,0
DudkovDaniil,1,0
hf482j,0,1
Aaakkkaaassshhh,1,0
ajmalkhairi,1,0
irithadhir,1,0
szachmatateisci,1,0
SanazFea,0,1
Vinivk10,1,0
Bath_Tal,0,1
Strange0413,1,0
sadegh_zadeh_khayati,1,0
GMKopanolvsky,0,1
Meychess,1,1
Merd_utku,0,1
ViktoriiaMaksymiv,1,0
Denis_208,0,1
GcmS,0,2
kikMike,1,0
TheRealDealBTCH,1,0
z3ndog,0,1
Missdimeanor,1,0
Alexxx777,1,0
vulture13,1,0
BobTheBiller,0,1
alvarors,0,1
heitz15,0,1
BloodyBeginner1960,1,0
AkaiShuuichi9866,0,1
a1977a,1,0
pedroparamo,0,1
R_irrepressible,1,1
Spacecap39,1,0
MARSMasteR,0,1
Fahmidris76,0,1
dogisdog,1,0
MardanovAzer,1,1
sila_kahriman4,1,0
pulsar33,0,2
sergey008,1,0
vkj33,1,0
Papipopo,1,1
cajon76,1,0
LampGraph,2,0
emperorza,0,1
vctr78,0,1
maybemorgen,0,1
rjzzo,0,1
Harini_090306,0,1
jashsomaiya3f,0,1
Ak-kariteu,0,1
yoyosolo,1,0
boriskobis1,2,0
patwari_parshad,0,1
Mizochess,1,0
bozorovelyor,1,0
superbrett,0,1
a4gcbv,0,1
alns1,0,1
Fearless_86,1,1
amithesh06,2,0
Vandesh,0,1
Chriselont,0,1
oversizedbull69,0,1
Porschinu,0,1
GG_69_69,1,0
AntoniaClaire,0,1
Sperber1,0,1
PrTorre20,0,1
EsquireBerkin,0,1
EliasHO,1,0
tastyL,0,1
tim97egl,0,1
wpals1,0,1
bpknip01,1,0
Kretainis,1,0
mahimahikala,0,1
Organda,2,0
damrea,1,0
Teofilo15,1,0
pansenpeter,0,1
CARLOSxxRIOS,1,0
Aledesimone,1,0
joel1988,0,1
Masxara,0,1
simonrrr,0,1
Kawoane,1,0
thehiddenmove87,1,0
setrakofnuvolone,0,1
valain,1,0
kyouma1,1,0
lEcillEjanE,2,0
bj142,1,0
yusuf_mert_2010,1,0
Ners2013,1,0
DR-WeSaM89,1,0
raoul_duke69,0,1
manchesstercty,1,0
KunSzachy,1,0
VINCENZO50,1,0
Emanuel1994,0,1
Ilia11111,0,1
FslashA,0,1
doktorzet,1,0
yakubw,0,1
nevari,1,0
ImpactFactor,0,1
sebastiansilvao,0,1
Janfred1,1,0
Ambun-2023,0,1
Hawkwindandfire,1,0
BMarchi,0,1
prorab1963,0,1
Subban21,0,2
Sarvendren6666,1,0
Dobby_Fischer024,1,0
weirco,0,1
Anton510,1,1
Gavron,1,0
X3Vee,0,1
Urato,0,2
HikarutheArabs,0,1
Gia70,0,1
Ershik,0,1
RodulfoBual,1,0
mirusa,1,0
s-p-p,0,1
mazighabboud,1,0
Mirthula123,1,0
Sajalkchandrakar,0,1
yuser08,1,0
arPI314,1,0
Moshky777,1,0
APCLAW,0,1
THIAGODAVIDGUCU,0,1
wokkaisacokka,0,1
burhan4it,1,0
Eikichi_O,1,0
mcpalillo,0,2
HORAZULU,0,1
poepetini,1,2
haydut59,1,0
ALICO-84,0,1
Ispanecc,0,1
onchill,0,1
qwerty1981,1,0
seamu5,0,1
grepovsky,1,0
GentilGoret,1,1
Olivette75,1,0
Nose1960,0,1
Alexmus75,1,0
Akbr0767,1,1
Huguesa,1,1
Sanaqulovsarvar,1,0
jserrata,0,1
kaufi1,0,1
Shadowless75,0,1
Monkbrown55,0,1
loloroshlo,1,2
p_magusin,0,1
Oualid-ouargui,1,0
MakArtKar,1,0
Nitra6,1,0
trosicky,1,0
mowilli,0,1
AnatolyKurechko,0,1
LJUBA2022,0,1
GRANDMASTER_ACE,1,0
Dinakaran2023,0,1
Qem69,1,0
Aditya-Raj,0,1
wr7,1,1
MR1400,1,0
benjidostreskuater,1,0
shonweissmann1234,0,1
sat6511,0,1
BishopBlitz254,1,0
d0n4th,1,0
ShaYrott,1,0
Rmite,1,0
tgmery,1,0
pkiesrocks,1,0
ThaviruThevsas,1,0
Romtnr,1,0
Siko12,1,0
ivan62,1,0
Maik_S,1,0
RuBenCoteLeSso,0,1
wil_79,1,0
PeTMakViK,1,0
bbb3000,1,0
mamatigann,0,1
amateurchessplayer,1,0
Husseins,1,0
AliDridi,1,0
siavash1997,1,0
TONYSISA,1,2
timchek,1,0
Donee15,0,1
Malawany,1,0
dchavezb,1,0
Dora_Galas,0,1
tandinphurba,0,1
PitbullToshi,0,1
Yffats,0,1
apollohChess,1,0
Nelson40ful,1,0
primokapecio,0,1
W198088759,0,1
ahmedsaad5659,1,0
kayakinz,0,1
Mustapuro02,1,0
Braboster,0,1
Narutozetsu,1,0
Pitoza,0,1
Joe-Kiel,1,0
Behzad64,1,0
ERDEM2015ERDEM,0,1
terraplanista88,1,0
Emil2011,2,0
Smartyboypromax95,1,0
Jiggy86,1,0
WackyAuburn,1,0
Quintos86,1,0
karimtaher1,1,0
C-M_Alexxx,0,1
Andreas9999,0,1
ETHELgm,0,1
Dimonay,0,1
KieuCE1DVietnam,0,1
Xayne,0,1
GabbarHero,0,1
capriozir,0,1
Old-Slowhand,1,0
opung18,0,1
Farid_Namazov,1,0
FisherAlexIS123,0,1
MElPrince,1,1
guayma,1,0
Glebadgio,1,0
educuadro,0,1
segatto80,1,0
Tarek-002,0,1
Kerryxyn,1,3
tavishmundra,1,0
vixan,2,1
majellowsky,1,0
rudy222,0,1
SimaAaa,0,1
Sajjadbt73,0,1
Remon13,0,2
Husselmans,0,1
Alfa-Austria,1,0
amirmottaghi88,1,0
ovenal,0,1
mhossni,1,0
slythervol,0,1
chapkub,1,0
espeasj,0,1
Dr_Ravs,0,1
minus500,1,1
Dyvof_1,0,1
Wertuoziz,0,1
evgehsa,1,0
lIyouu,1,0
unforgivenspirit,1,0
Damketh2011,0,1
marmar2,1,0
mak5s,1,0
SumaSpandy,1,0
axiomaxiomatic,0,1
terompoelojete,1,0
FedSid,0,1
Gancius80,1,0
omarramadan2000,1,1
Ljenkins0331,1,1
Knight1111,0,1
tyuith,2,0
haga11,1,1
PONTIKOPEY,0,1
V3NOM7,1,0
toquino73,1,1
ANDALUSIAN_Rage,1,0
PavelZakharov,0,1
Rzo14,1,0
wak-aulia,0,1
shrianthh123,0,1
samokl13,0,1
Phomopsis,1,0
TomekMW,1,0
ferbra,0,1
dkorsun,0,2
SeraChessQueen,0,1
Turkanistus,1,0
ACADI-2240005,0,1
M2XON,0,1
kaka13869,0,1
Boby65,1,0
tintamaar77,1,0
Mbc1959,0,1
danilo_mon,0,1
leonidaprimo,1,0
sharan_chessmood,0,1
torunara,1,0
seeslu,1,0
luisito48,0,2
MaximeMaximeMaxime,1,0
kriegor191,0,1
Polfruk,0,1
Kurdishmir,0,1
Agafonovigor,1,0
Qinis0,0,1
Baizley,0,1
Anonimus_89,0,1
Timtutmit,0,1
JJCO,0,1
SKfox,1,0
carterlii,0,1
berd-il,1,0
SerdarAyar,1,0
Snami,0,2
fwh_chess,0,1
Umbra_Phile,1,0
Neptuno22,1,0
cavaliere1,1,0
allcatstver,0,1
rook_king-100,0,1
snailonaleaf,0,1
Alex_Fake1922,0,2
taikensae,1,0
jallen76chess,1,0
chaussettesale,1,0
vlad875,0,1
TyurikovAB,1,0
Mo15fawzy,0,1
teonascimento,2,0
Pinguin60,1,0
Gui89,1,0
HeimlichKnueller,1,0
CristianS27,1,0
EnterOriginalUser,1,2
philipreynolds,0,1
sebastian1452,1,0
mohammadi06,1,0
mariusz90z,0,1
JahFruit,2,1
Meisterbatyr,0,1
Soeren_G,0,1
AGGRIM,1,0
Lpietroz,0,1
baskettri,1,0
KINGATK,0,1
gorkem43,0,1
DavidAlvarezJ,0,1
LaloMundo,0,1
andrew_zibnitskiy,0,1
Zimorod0k,1,0
GreenKnight13,0,2
FDSMEHDI99,0,2
CassiusCannibal,3,1
antonio96,0,1
eres24,1,0
Sjakkira78,0,1
Bedec,1,0
escavi,1,0
gnaygunay,2,0
tolits59,1,0
barilla1,1,2
NURAN91,1,0
Rostem-e-Zal,1,0
Dannyibz83,2,0
Tembee,1,1
normbell,0,1
Ust-Ilimsk_38_rus,0,1
nikita2003sav,1,1
vitalii-sokirko,0,1
Kilmarnock10,0,1
damir38,1,0
NOMADVAN,0,1
desdephona,1,0
Hb1907,0,1
smallrocks,0,1
Masudkhan,0,1
torrealmenara,0,1
brustydz,1,0
Yibril,1,0
rodq524,1,0
TeacherMessias,1,0
juma4sho,0,1
MikkelySmikkely13,0,1
xhean,1,0
jasonmilroy,1,0
Alojera,0,1
Halbblutprinz666,0,1
pauljoy,1,0
BrainMixerMax,0,1
E_Tie,0,1
Masha-kot,1,0
ElderlyCent,0,1
CheBurdaNidze,0,1
berezed,0,1
KeepRoyalMax,0,1
seba_rodri88,0,1
zaxar_izhevsk,1,0
pow3rnoob,1,0
Albechess,1,0
maestro270790,0,1
ferreirat,1,2
roini-1999,0,1
gildasiomendes,0,1
bochenkov_i,0,1
cactijuicee,0,1
Luca02540,1,0
Kaisa2013,0,1
ilynas,1,0
gckhan,1,0
sivmk,2,0
Gabija7,0,1
marco-sala,1,0
Bocah_angon2013,0,1
fuq_ye,0,1
MohamedH_Khadra,1,0
EmotionalCat,1,0
Codeius,0,1
BetterCallFurkan,1,0
thao38330,0,1
bpsbandit,0,1
Vladfger,1,0
ilhambaba,1,0
JakeSmith21,1,0
zerogrounds,0,1
seg32,1,1
Mika_El,0,1
Astral13,1,0
a34215w4321543,0,2
asathoor,1,0
rickybreak,1,0
Aleksandr1983TO,1,0
PaulAlex,0,3
tryanada,1,0
Asars26,1,0
EclecticMinotaur,1,0
Denizcan61,2,0
VOVAN_7,0,1
mwata87,1,0
pl1ax,1,0
Manutd1999,1,0
stefan2709,0,1
Fittz,1,0
felixba,0,1
tamashou1,0,1
MansoorA,1,0
HundAres,1,0
Stiankrutt07,1,0
Kotovi4i,1,0
herawantarigan,1,0
PranJal-2007,0,1
KAR75280,1,0
hardizappa,0,1
xrizzke,0,1
AYHANDH,0,1
Davydenkostepan_12,1,1
mohsen1404,1,0
Nakawaaki,0,1
wilber09,1,0
gmkrock,1,0
Magpie75,1,0
t0n1zzz,0,1
RK567,1,0
Chouia59,0,1
Forcethehorse17,0,1
friday_morning,2,0
AssA22,0,1
Kalahari172,1,0
KAmilo12,1,0
ManthanBokde,1,2
MagneSan,0,1
williamsreis,1,0
theunknownguyhascome,1,0
mohammadsh407,0,1
Rapid167,1,0
lalo_chess,0,1
AmmarTelfah,0,2
E_A_2016,0,1
Mustydmg,0,1
gameplay3145a,2,0
Vince77000,0,1
chefcooksfood,1,0
vksingh222,1,0
df2397,1,0
Righter,0,1
NeedMoreSleep,1,0
vescovi2005,0,1
MasterAmir369,2,0
gebakje11,1,0
timschick,1,0
bhaumikbansal2,0,1
fuzion,0,1
Wincentbest,0,1
alberto99,0,1
Guillesanfrancisco,0,1
BigWhitePawn,0,1
bingo111,1,0
tjseat,0,1
tequilla,1,1
youngsavage721,0,1
Jenny_Tullz,1,0
cairocad,0,1
pedroi1986,0,1
iruntimer,2,0
phalpha8,0,1
Amit9009,0,1
turnerup29,0,1
ardakdemir,1,0
enrico031,1,0
A5x,0,1
Radonu,1,0
akinabel,0,1
alevel,1,0
Sakktalan,1,0
emmie_6904,0,1
Yagami36,0,1
pices12,1,0
keldavid,1,0
sergeylysenko1989,1,0
CIBA-NICOLASPARI,0,1
cengobenz95,1,0
barbosa22,1,0
bernygouder1985,0,1
GABUZYAN_CHESSMOOD,1,1
Abh1j1th,1,0
shustermat,0,1
Guastatore,0,1
CoppaBacio,1,0
Fabio1984,0,1
YaaZDaaN,0,1
niraleks,1,0
Jawn_C,1,0
magalingnahenyo,1,0
Azimi_nabiullah,1,0
GSPORT,1,0
lumine_2077,0,1
Mmr_1999,1,0
lokeshkalamalla,1,0
mnrendrexlopes,1,0
Principe04,1,0
longinustorwaldzki,0,1
caturpemula_CKD,1,0
YerraMadhusudanRao,1,0
JMaxson,0,1
RaPL,2,0
gogotaniye,0,1
JENDRAL_WOLLLSS,0,1
eltono92,0,1
sasquat,0,2
boris1964,1,0
yarathealmighty,1,0
sajjadshahi2019,1,0
TobiasvonSeltmanien,1,0
rupin007,1,0
spacistor,0,1
valleyofthekings,1,0
KingValera,0,1
yusuftaskaann,1,0
IAANXD,1,0
Azzbayraktar,1,0
Xelathan,0,1
RoguePyro,0,1
Azur2,0,1
Chckmayt,1,0
alexeev-mixalic60,1,0
fokusnick,0,1
aletranger,1,0
Ba6ka_V_K3dax,0,1
hazar51,1,0
Benja05,1,0
Viktor2801,0,1
Poxay,1,0
Stell88,1,0
BjornAhl,0,1
yohmahma,1,0
madeiradelei,0,1
vict73,1,0
Njitramkniv,0,1
cchakons,0,1
Sarumanbl4,1,0
zolika1,1,0
BigNiss,1,0
oJH0NEX,1,0
drkon,1,0
BlackJackII,0,1
porchet,1,0
chessgift,0,1
kw4ynn,1,1
tzigerosarmas,1,0
TramBamBam,0,1
MykhailoBulysh,1,0
snooky06200,1,0
Gniaxson,0,1
Sofia_E,0,1
K_i_e_v,0,1
yask1,2,0
fT3g0,1,0
MarcosAl05,0,1
DantheManChessGuy,0,1
PrimeiroCiclo,0,1
marillion66,1,1
mustfaa4,0,1
DragonHeavenChess,0,1
leo_tokyo2,0,1
maroomanor,0,1
YamenWadi01,0,1
K_A_K_E_N,1,1
uchijaitachi0113,0,1
volodja49,1,0
sir_tenfolds,1,0
Ortiz_Jose_UPA,1,0
PetrovskY,0,1
zwiazanyhetman,1,0
AdReid210,0,1
the_earthling,1,0
Pottermtr,1,0
keedt,1,0
king20202003,0,1
tenten101010,1,0
Gjeku,0,1
Shaik_12345,1,0
CHESS_KING_TK,0,1
Nikka99,0,1
doaadoaa22,1,0
Xjurkmaster,1,1
DoctorUnicorn,0,1
Eaglepower,1,0
MaxwellMineo,0,1
Mrr94,1,0
Bary31,1,0
Aman_Ortodok,0,1
mslm0921,0,1
G_M_soon,0,1
salikov_yury,0,1
l300ruioyer,1,0
Priscilla-Gayan,0,3
sandeepkumarram,1,0
MaksimSekachev21,1,0
Bwaterman57,1,0
Sibirjik,0,1
rogo815,0,1
FDecarlo,0,1
Endokrinolog,1,0
laflix,1,0
yashar_turk8,1,2
Tomtom6542,1,0
BeerSerg,0,1
kaiky14,1,0
sher77,0,1
benja63,0,1
SergIomiguel,1,0
Benmdf,0,1
Karmelitan,0,1
fumlajim,0,1
kkoprucu,1,1
hun8081,1,0
anonymousblitz,0,2
selwynward,1,0
desperado64,2,0
GRPM,0,1
givemeabrick,1,0
dauergolfer,0,1
I_Alhimik,0,1
Hagredion,1,0
racavall,0,1
Hamidreza78,0,1
stefanknebel,0,1
Rajendrakumar9169,0,1
xwox,1,0
turco-Memet,1,0
aminshepna,1,0
sami1868,1,0
Miranda-U,1,0
koichinishi,1,0
karipekka,0,1
tameprimematch,0,1
An_mary84,0,1
vDodenstein,2,0
gfaria,0,1
edin007,1,0
ss-2020,0,1
j_coca,0,1
Lampaertt,1,0
borisluseski,1,0
thakt,0,1
mehrdad_saravi,0,1
Willyzi,1,0
shtosmotrish,0,1
armita2001,0,1
Charles_mukuka2,1,0
bobbyster,0,1
Robin_Cunningham,1,0
Giovanni1945,1,0
yosephkifle,1,1
No___name,1,0
Jaro99,1,0
oremor59,1,0
ahmedbh123,1,0
theobsolete9000,0,2
attra777,0,1
sanya8681,1,1
youlostonceagain,1,0
baba_medvall1,1,1
Petro77,0,1
ParisChillton,1,0
Methu01,1,0
Ahmedali881618,0,1
For-e4,0,1
Werderaner,1,0
MafyRapa,1,0
VEN500T,1,0
afik_donggo,0,1
skyhwach,1,0
AnoukS11,0,1
hamyobaz,1,0
jens-chessx,0,1
paskov,0,1
Mateengine,0,1
woopow,0,1
Ferdelaluz,0,1
Frauenarzt,1,0
JH002,1,0
UtkuSubay,0,1
nquinn123,2,0
Cantopo,1,1
Potap_Laguntsov,1,0
Powerrrr67,1,0
Anil_chaurasia,0,1
andrey7766,0,1
grinch_2006,0,2
chessbuda2021,1,0
mkcollado,0,1
Ddou2,0,1
ib90,1,0
Ilya_Kolodko,1,0
nofuture93,1,0
Elfenpopo,0,1
Herman_124,1,0
Erkutcan,0,1
chiraaag,1,0
MyKnightYourForehead,0,1
GreatPanzeroftheLake,1,0
amonsch,0,1
Lukztar,0,1
m0tamany,0,1
siddualabur123,1,0
Chaitanyavvvmol,0,1
juannavarro1,1,0
Miker10,1,1
dianaf3r,1,1
Huong123nt,0,1
KvirinovSergey,0,1
RodrigoMarianoFreyre,1,0
baklengs,0,1
KensouCL,2,0
Brandt13,1,0
tigleon153,0,1
amindelgosha8380,1,0
OmerA79,0,1
ss91,0,1
Pizzman4,0,1
MarcusAureliusXI,1,0
chessy74,0,1
tomasp16,1,0
Youssef_George,1,0
PigeiottoInfuocato,1,0
taupe_cosmique,1,0
DanyParf24,0,1
kieferko,1,0
alexdocsmp,1,0
AHMEDCH1,1,0
Parkour1,1,0
Itzanewme,0,1
SviatShtuka,1,0
scofield007,0,1
Grygorovich,0,1
hybridmsg,1,1
Pabliyo77,1,1
AA2591,1,0
A0313,1,0
kartickmandal,1,0
NeferPaco,0,1
ibe85,1,0
gabboflabbo,1,0
Gabby_Player,0,1
DavidRC3000,1,0
Mirondolganov,1,0
cnc2021,0,1
ybinabeid94,0,1
EvgenyYS,0,1
schus101,1,0
oyranden,0,1
thinukarathnayakajvc,1,0
crtauts,0,1
landgon1,2,2
SA_Jacob,1,1
Corprewg,0,1
xWillvy,1,0
lakshparmar08,0,1
Conr77,1,0
katrox,0,1
Beaniesbabies,0,1
khinito,0,1
marcusr-p,0,1
Attack_Strategy,1,0
mimikiuw,0,1
CalexicoNordicA,0,1
LeftiDaMan97,0,1
WERECHE,0,1
thrasymacus,0,1
trgeneral,1,1
teimurazgabunia,0,1
xslavik,2,0
Qed9ss,1,0
JatinJ,0,1
Oganesson123nitrogen,1,0
jbegis,1,0
MeChamoLegend,0,1
RytterAger,1,0
Thariq01,1,0
sasmahil,0,1
Demir_yumruq,2,0
toxicochess,1,0
ButtsMcGee69247,0,1
guyaul1108,0,1
petney,1,0
PersusjCP,1,0
CB_Yusuf,0,1
hello_old_bean,1,0
zeyad_younis,1,0
MenaKadry,0,1
ALEXANDER221,1,0
jswcc,1,0
lux_tour_89,0,1
zbbrox,0,1
depravedmong,1,0
Mirkomil_15,1,0
Virgil5,0,1
Jorry3,1,0
nastacs,1,0
jetoni85,1,0
perekop33,1,1
Anastasia_Sancakli,1,0
sifirhesap31,1,0
LL76,0,1
Einar70,1,0
Driushady10,0,1
Sormao_55,1,0
MichelLeyersLux,1,0
T-29,0,1
Ciuppi,1,0
Ivan265,1,0
DrDinkleberg,0,1
zhenginfo,1,0
Amir_hosain1393,1,0
Andkor17-68,1,0
josesv,1,0
Sri_king,0,1
Kuban_champ,1,0
leon7773,0,1
Tchi83,1,0
teimen,0,1
Marcomesk,0,1
Stylobic973,0,1
moxie331,1,0
Sander31,0,1
GikoChess,1,0
q2Q3q4Q,1,0
Emporio_Armani,1,1
prashantafs,1,0
yoanhh,1,0
philssh11,0,1
cuadriculados,0,1
